unixTime,airHum,airTemp,wind,soilHum,soilTemp,light,(water on/off)
1630202377,34.60,2.30,5,1.44,8.56,0,0
1630202438,35.00,2.30,5,1.44,8.63,0,0
1630202498,35.60,2.30,5,1.45,8.56,0,0
1630202559,34.00,2.30,4,1.45,8.56,0,0
1630202620,35.00,2.30,9,1.45,8.56,0,0
1630202681,34.30,2.30,6,1.45,8.56,0,0
1630202741,34.90,2.30,6,1.45,8.56,0,0
1630202802,34.50,2.30,5,1.45,8.56,0,0
1630202863,34.20,2.40,9,1.45,8.56,0,0
1630202923,35.20,2.30,5,1.45,8.56,0,0
1630202984,34.10,2.40,6,1.45,8.56,0,0
1630203045,36.30,2.40,7,1.45,8.56,0,0
1630203105,34.30,2.40,8,1.45,8.56,0,0
1630203166,34.60,2.40,8,1.45,8.56,0,0
1630203227,34.10,2.40,5,1.45,8.56,0,0
1630203288,34.70,2.50,6,1.45,8.56,0,0
1630203348,34.40,2.50,6,1.45,8.50,0,0
1630203409,35.50,2.50,5,1.45,8.50,0,0
1630203470,35.30,2.40,5,1.45,8.50,0,0
1630203530,34.30,2.40,4,1.45,8.50,0,0
1630203591,34.90,2.40,6,1.45,8.50,0,0
1630203652,34.60,2.30,5,1.45,8.50,0,0
1630203713,35.80,2.30,4,1.45,8.50,0,0
1630203773,35.80,2.30,4,1.45,8.50,0,0
1630203834,36.40,2.20,5,1.45,8.50,0,0
1630203895,36.40,2.10,4,1.45,8.50,0,0
1630203955,35.60,2.10,5,1.45,8.50,0,0
1630204016,36.10,2.00,7,1.45,8.44,0,0
1630204077,36.00,1.90,6,1.45,8.44,0,0
1630204138,37.50,1.90,6,1.45,8.44,0,0
1630204198,37.00,1.80,6,1.45,8.44,0,0
1630204259,37.70,1.80,5,1.45,8.44,0,0
1630204320,37.60,1.70,12,1.45,8.44,0,0
1630204380,37.90,1.80,5,1.45,8.44,0,0
1630204441,36.30,1.80,12,1.45,8.44,0,0
1630204502,36.20,1.80,6,1.45,8.44,0,0
1630204562,36.20,1.80,6,1.45,8.44,0,0
1630204623,36.40,1.80,11,1.45,8.44,0,0
1630204684,36.50,1.90,9,1.45,8.44,0,0
1630204745,36.00,1.90,5,1.45,8.44,0,0
1630204805,37.10,1.90,5,1.45,8.38,0,0
1630204866,38.40,1.90,5,1.45,8.38,0,0
1630204927,35.30,1.80,4,1.45,8.38,0,0
1630204987,37.10,1.70,4,1.45,8.38,0,0
1630205048,35.80,1.60,4,1.45,8.38,0,0
1630205109,36.80,1.50,4,1.45,8.38,0,0
1630205170,36.90,1.40,4,1.45,8.38,0,0
1630205230,38.60,1.40,4,1.45,8.38,0,0
1630205291,38.40,1.30,4,1.45,8.38,0,0
1630205352,41.00,1.20,4,1.45,8.38,0,0
1630205412,43.20,1.10,4,1.45,8.38,0,0
1630205473,43.20,0.90,4,1.45,8.31,0,0
1630205534,43.20,0.80,4,1.45,8.38,0,0
1630205594,42.30,0.80,5,1.45,8.31,0,0
1630205655,42.40,0.80,6,1.45,8.31,0,0
1630205716,39.70,0.90,6,1.45,8.31,0,0
1630205777,38.10,1.10,8,1.45,8.31,0,0
1630205837,38.80,1.20,6,1.45,8.31,0,0
1630205898,37.40,1.40,6,1.45,8.31,0,0
1630205959,38.40,1.50,5,1.45,8.31,0,0
1630206019,36.70,1.50,5,1.45,8.31,0,0
1630206080,37.10,1.60,5,1.45,8.31,0,0
1630206141,36.10,1.70,5,1.45,8.31,0,0
1630206202,35.20,1.70,6,1.45,8.31,0,0
1630206262,36.30,1.70,5,1.45,8.25,0,0
1630206323,34.90,1.70,6,1.45,8.25,0,0
1630206384,35.20,1.80,7,1.45,8.25,0,0
1630206444,36.00,1.80,5,1.45,8.25,0,0
1630206505,35.20,1.90,6,1.45,8.25,0,0
1630206566,34.00,2.00,4,1.45,8.25,0,0
1630206627,35.60,2.00,4,1.45,8.25,0,0
1630206687,35.50,1.90,5,1.45,8.25,0,0
1630206748,35.10,2.00,5,1.45,8.25,0,0
1630206809,36.40,1.90,6,1.44,8.25,0,0
1630206869,37.70,1.90,7,1.44,8.25,0,0
1630206930,34.90,1.90,4,1.45,8.25,0,0
1630206991,35.50,1.90,4,1.45,8.19,0,0
1630207051,34.40,1.90,5,1.45,8.19,0,0
1630207112,34.60,1.90,6,1.45,8.19,0,0
1630207173,35.00,1.90,7,1.45,8.19,0,0
1630207234,35.40,1.90,5,1.45,8.19,0,0
1630207294,35.50,1.90,5,1.45,8.19,0,0
1630207355,35.50,1.90,5,1.45,8.19,0,0
1630207416,35.30,1.90,6,1.45,8.19,0,0
1630207476,36.20,1.90,4,1.45,8.19,0,0
1630207537,35.20,1.90,4,1.45,8.19,0,0
1630207598,36.80,1.80,5,1.45,8.19,0,0
1630207659,35.90,1.80,7,1.45,8.19,0,0
1630207719,35.70,1.80,4,1.45,8.19,0,0
1630207780,36.30,1.80,4,1.45,8.19,0,0
1630207841,36.90,1.70,6,1.45,8.13,0,0
1630207901,35.30,1.70,4,1.45,8.19,0,0
1630207962,36.70,1.70,6,1.45,8.13,0,0
1630208023,36.10,1.70,6,1.45,8.13,0,0
1630208084,35.40,1.70,5,1.45,8.13,0,0
1630208144,35.30,1.80,5,1.45,8.13,0,0
1630208205,36.80,1.80,8,1.45,8.13,0,0
1630208266,34.90,1.80,7,1.45,8.13,0,0
1630208326,35.90,1.80,6,1.45,8.13,0,0
1630208387,34.50,1.90,6,1.45,8.13,0,0
1630208448,35.20,1.90,6,1.45,8.13,0,0
1630208508,34.70,1.90,5,1.45,8.13,0,0
1630208569,34.70,1.90,6,1.45,8.13,0,0
1630208630,35.20,1.90,5,1.45,8.13,0,0
1630208691,34.40,1.90,4,1.45,8.06,0,0
1630208751,35.90,1.80,9,1.45,8.06,0,0
1630208812,36.30,1.80,8,1.45,8.06,0,0
1630208873,35.10,1.80,8,1.45,8.06,0,0
1630208933,35.70,1.90,7,1.45,8.06,0,0
1630208994,35.60,1.80,6,1.45,8.06,0,0
1630209055,34.40,1.90,7,1.45,8.06,0,0
1630209116,34.70,1.80,5,1.45,8.06,0,0
1630209176,35.60,1.80,6,1.45,8.06,0,0
1630209237,35.20,1.80,5,1.45,8.06,0,0
1630209298,34.40,1.80,5,1.45,8.06,0,0
1630209358,36.00,1.80,6,1.45,8.06,0,0
1630209419,36.80,1.80,7,1.45,8.06,0,0
1630209480,36.00,1.70,4,1.45,8.06,0,0
1630209540,35.60,1.70,6,1.45,8.06,0,0
1630209601,36.10,1.70,6,1.45,8.06,0,0
1630209662,37.00,1.60,7,1.45,8.00,0,0
1630209723,37.50,1.60,5,1.45,8.00,0,0
1630209783,37.40,1.60,4,1.45,8.00,0,0
1630209844,36.90,1.60,5,1.45,8.00,0,0
1630209905,37.60,1.60,4,1.44,8.00,0,0
1630209965,39.30,1.50,5,1.44,8.00,0,0
1630210026,39.70,1.50,7,1.45,8.00,0,0
1630210087,38.80,1.40,4,1.45,8.00,0,0
1630210148,39.20,1.40,6,1.45,8.00,0,0
1630210208,39.30,1.40,5,1.45,8.00,0,0
1630210269,40.70,1.40,7,1.45,8.00,0,0
1630210330,41.60,1.50,4,1.45,8.00,0,0
1630210390,42.30,1.40,5,1.45,8.00,0,0
1630210451,42.80,1.30,5,1.45,8.00,0,0
1630210512,42.40,1.30,4,1.44,7.94,0,0
1630210573,42.40,1.30,5,1.45,7.94,0,0
1630210633,43.20,1.30,5,1.45,7.94,0,0
1630210694,42.70,1.30,5,1.45,7.94,0,0
1630210755,42.70,1.30,5,1.45,7.94,0,0
1630210815,43.20,1.30,5,1.45,7.94,0,0
1630210876,45.40,1.30,6,1.45,7.94,0,0
1630210937,46.40,1.30,6,1.45,7.94,0,0
1630210997,47.20,1.30,10,1.45,7.94,0,0
1630211058,48.10,1.30,7,1.45,7.94,0,0
1630211119,48.40,1.40,5,1.45,7.94,0,0
1630211180,49.20,1.30,4,1.45,7.94,0,0
1630211240,49.70,1.30,4,1.45,7.94,0,0
1630211301,50.70,1.30,6,1.45,7.94,0,0
1630211362,52.50,1.30,7,1.45,7.94,0,0
1630211422,54.40,1.30,6,1.44,7.88,0,0
1630211483,55.20,1.30,6,1.45,7.88,0,0
1630211544,56.70,1.20,5,1.44,7.88,0,0
1630211605,57.70,1.20,4,1.44,7.88,0,0
1630211665,58.40,1.20,7,1.44,7.88,0,0
1630211726,59.20,1.20,5,1.44,7.88,0,0
1630211787,59.10,1.20,5,1.45,7.88,0,0
1630211847,58.90,1.20,6,1.45,7.88,0,0
1630211908,59.70,1.20,8,1.44,7.88,0,0
1630211969,60.30,1.20,9,1.44,7.88,0,0
1630212029,60.90,1.20,6,1.45,7.88,0,0
1630212090,61.30,1.20,6,1.44,7.88,0,0
1630212151,61.00,1.20,5,1.44,7.88,0,0
1630212212,61.90,1.20,5,1.44,7.88,0,0
1630212272,61.50,1.20,6,1.44,7.88,0,0
1630212333,61.50,1.20,6,1.44,7.88,0,0
1630212394,62.10,1.20,6,1.44,7.88,0,0
1630212454,62.20,1.20,7,1.44,7.88,0,0
1630212515,62.40,1.20,7,1.44,7.81,0,0
1630212576,62.40,1.30,6,1.44,7.81,0,0
1630212637,62.50,1.30,4,1.44,7.81,0,0
1630212697,62.70,1.30,5,1.44,7.81,0,0
1630212758,62.70,1.30,4,1.44,7.81,0,0
1630212819,62.90,1.20,6,1.45,7.81,0,0
1630212879,63.50,1.20,6,1.45,7.81,0,0
1630212940,63.30,1.20,6,1.44,7.81,0,0
1630213001,63.10,1.20,5,1.44,7.81,0,0
1630213062,64.30,1.30,5,1.44,7.81,0,0
1630213122,64.40,1.30,5,1.44,7.81,0,0
1630213183,64.20,1.30,4,1.44,7.81,0,0
1630213244,64.20,1.30,6,1.45,7.81,0,0
1630213304,64.80,1.30,6,1.44,7.81,0,0
1630213365,65.10,1.30,6,1.44,7.81,0,0
1630213426,66.00,1.30,6,1.44,7.81,0,0
1630213486,65.60,1.30,5,1.44,7.75,0,0
1630213547,66.20,1.30,8,1.44,7.75,0,0
1630213608,66.50,1.30,4,1.44,7.75,0,0
1630213669,66.50,1.30,6,1.44,7.75,0,0
1630213729,67.40,1.30,7,1.44,7.75,0,0
1630213790,67.00,1.30,5,1.44,7.75,0,0
1630213851,67.00,1.30,7,1.44,7.75,0,0
1630213911,67.80,1.30,6,1.44,7.75,0,0
1630213972,68.30,1.30,5,1.44,7.75,0,0
1630214033,68.80,1.30,6,1.44,7.75,0,0
1630214094,68.10,1.30,5,1.44,7.75,0,0
1630214154,68.30,1.30,5,1.44,7.75,0,0
1630214215,68.90,1.30,4,1.44,7.75,0,0
1630214276,69.20,1.30,4,1.44,7.75,0,0
1630214336,69.00,1.30,6,1.44,7.75,0,0
1630214397,69.40,1.20,8,1.44,7.75,0,0
1630214458,70.00,1.20,6,1.44,7.75,0,0
1630214519,70.30,1.20,4,1.44,7.75,0,0
1630214579,70.30,1.20,5,1.44,7.75,0,0
1630214640,70.30,1.20,5,1.44,7.69,0,0
1630214701,70.20,1.20,5,1.44,7.69,0,0
1630214761,71.10,1.20,6,1.44,7.75,0,0
1630214822,71.00,1.20,4,1.44,7.69,0,0
1630214883,71.90,1.20,5,1.44,7.69,0,0
1630214943,72.00,1.20,5,1.44,7.69,0,0
1630215004,71.80,1.20,5,1.44,7.69,0,0
1630215065,71.90,1.20,4,1.44,7.69,0,0
1630215126,72.50,1.20,4,1.44,7.69,0,0
1630215186,72.40,1.10,6,1.44,7.69,0,0
1630215247,72.40,1.10,4,1.44,7.69,0,0
1630215308,71.90,1.10,6,1.44,7.69,0,0
1630215368,72.40,1.10,6,1.44,7.69,0,0
1630215429,72.50,1.20,5,1.44,7.69,0,0
1630215490,72.20,1.10,6,1.44,7.69,0,0
1630215551,71.80,1.10,4,1.44,7.69,0,0
1630215611,71.80,1.20,6,1.44,7.69,0,0
1630215672,72.00,1.10,5,1.44,7.69,0,0
1630215733,72.20,1.10,4,1.44,7.69,0,0
1630215793,71.70,1.10,6,1.44,7.69,0,0
1630215854,71.70,1.10,7,1.44,7.69,0,0
1630215915,72.00,1.20,5,1.44,7.69,0,0
1630215975,71.80,1.20,5,1.44,7.69,0,0
1630216036,71.60,1.20,5,1.44,7.69,0,0
1630216097,71.80,1.20,4,1.44,7.63,0,0
1630216158,71.50,1.20,6,1.44,7.69,1,0
1630216218,71.80,1.20,4,1.44,7.63,3,0
1630216279,71.80,1.20,5,1.44,7.63,5,0
1630216340,72.20,1.20,6,1.44,7.63,9,0
1630216400,71.50,1.10,12,1.44,7.63,14,0
1630216461,71.20,1.20,5,1.44,7.63,20,0
1630216522,70.80,1.20,4,1.44,7.63,28,0
1630216583,70.50,1.30,5,1.44,7.63,39,0
1630216643,71.60,1.20,6,1.44,7.63,53,0
1630216704,71.20,1.20,7,1.44,7.63,72,0
1630216765,71.20,1.20,6,1.44,7.63,97,0
1630216825,71.10,1.30,4,1.44,7.63,131,0
1630216886,71.60,1.20,8,1.44,7.63,172,0
1630216947,71.10,1.20,6,1.44,7.63,228,0
1630217008,71.10,1.30,7,1.44,7.63,302,0
1630217068,71.00,1.30,4,1.44,7.63,400,0
1630217129,71.30,1.20,5,1.44,7.63,528,0
1630217190,70.80,1.20,6,1.44,7.63,694,0
1630217250,71.10,1.30,6,1.44,7.63,910,0
1630217311,70.50,1.30,5,1.44,7.63,1182,0
1630217372,70.60,1.30,6,1.44,7.63,1522,0
1630217432,70.40,1.30,6,1.44,7.63,1954,0
1630217493,71.20,1.30,5,1.44,7.63,2467,0
1630217554,71.20,1.30,8,1.44,7.56,3111,0
1630217615,70.90,1.30,5,1.43,7.56,3852,0
1630217675,70.50,1.30,6,1.43,7.56,4771,0
1630217736,71.40,1.30,8,1.44,7.56,5812,0
1630217797,70.60,1.30,6,1.43,7.56,6994,0
1630217857,70.60,1.30,6,1.44,7.56,8326,0
1630217918,70.80,1.40,6,1.44,7.56,9847,0
1630217979,70.50,1.40,7,1.44,7.56,11486,0
1630218040,70.60,1.30,6,1.43,7.56,13326,0
1630218100,70.80,1.30,6,1.44,7.56,15281,0
1630218161,70.40,1.40,7,1.44,7.56,17363,0
1630218222,70.50,1.40,5,1.44,7.56,19565,0
1630218282,70.70,1.40,7,1.44,7.56,21876,0
1630218343,70.20,1.40,6,1.43,7.56,24322,0
1630218404,69.80,1.40,8,1.43,7.56,26833,0
1630218465,69.60,1.40,8,1.43,7.56,29395,0
1630218525,69.70,1.50,7,1.43,7.56,31994,0
1630218586,69.20,1.50,9,1.43,7.56,34960,0
1630218647,69.40,1.50,6,1.43,7.56,37547,0
1630218707,70.00,1.50,7,1.43,7.56,40226,0
1630218768,69.00,1.50,7,1.43,7.56,42747,0
1630218829,69.00,1.60,7,1.43,7.56,45580,0
1630218889,68.90,1.60,8,1.43,7.56,48257,0
1630218950,68.20,1.60,8,1.43,7.56,50951,0
1630219011,68.40,1.60,10,1.43,7.50,53493,0
1630219072,68.10,1.60,8,1.43,7.56,55969,0
1630219132,68.30,1.60,7,1.43,7.50,58521,0
1630219193,68.00,1.60,7,1.43,7.50,60859,0
1630219254,67.70,1.70,6,1.43,7.50,63744,0
1630219314,68.40,1.70,6,1.43,7.50,65150,0
1630219375,67.80,1.70,5,1.43,7.50,65535,0
1630219436,68.40,1.70,6,1.43,7.50,65535,0
1630219497,68.70,1.60,11,1.43,7.50,65535,0
1630219557,68.10,1.60,6,1.43,7.50,65535,0
1630219618,67.60,1.60,5,1.43,7.50,65535,0
1630219679,68.20,1.60,6,1.43,7.50,65535,0
1630219739,68.70,1.70,10,1.43,7.50,65535,0
1630219800,68.60,1.70,7,1.43,7.50,65535,0
1630219861,67.50,1.70,8,1.43,7.50,65535,0
1630219922,68.00,1.70,7,1.43,7.50,65535,0
1630219982,67.50,1.70,8,1.43,7.50,65535,0
1630220043,68.10,1.70,6,1.43,7.50,65535,0
1630220104,67.20,1.70,11,1.43,7.50,65535,0
1630220164,67.50,1.80,9,1.43,7.50,65535,0
1630220225,67.00,1.80,12,1.43,7.50,65535,0
1630220286,67.00,1.80,7,1.43,7.50,65535,0
1630220346,66.90,1.80,7,1.42,7.50,65535,0
1630220407,67.00,1.90,10,1.43,7.50,65535,0
1630220468,66.80,1.90,8,1.43,7.50,65535,0
1630220529,66.70,1.90,6,1.43,7.50,65535,0
1630220589,66.80,1.90,8,1.43,7.50,65535,0
1630220650,66.80,1.90,8,1.42,7.50,65535,0
1630220711,67.50,1.90,7,1.42,7.50,65535,0
1630220771,66.00,2.00,8,1.42,7.44,65535,0
1630220832,66.30,2.00,8,1.42,7.50,65535,0
1630220893,65.70,2.00,8,1.42,7.50,65535,0
1630220954,65.50,2.10,8,1.42,7.44,65535,0
1630221014,65.40,2.10,9,1.42,7.44,65535,0
1630221075,65.10,2.20,10,1.42,7.44,65535,0
1630221136,64.80,2.20,12,1.42,7.44,65535,0
1630221196,65.10,2.20,14,1.42,7.44,65535,0
1630221257,65.00,2.30,14,1.42,7.44,65535,0
1630221318,64.60,2.30,15,1.42,7.44,65535,0
1630221379,63.70,2.30,11,1.42,7.44,65535,0
1630221439,63.80,2.40,11,1.42,7.44,65535,0
1630221500,63.60,2.40,9,1.42,7.44,65535,0
1630221561,62.60,2.50,9,1.42,7.44,65535,0
1630221621,62.70,2.50,9,1.42,7.44,65535,0
1630221682,63.10,2.50,36,1.42,7.44,65535,0
1630221743,63.10,2.60,40,1.42,7.44,65535,0
1630221803,63.00,2.60,39,1.42,7.44,65535,0
1630221864,62.20,2.60,37,1.42,7.44,65535,0
1630221925,62.60,2.70,40,1.42,7.44,65535,0
1630221986,62.70,2.70,41,1.42,7.44,65535,0
1630222046,62.80,2.70,39,1.42,7.44,65535,0
1630222107,61.90,2.80,44,1.42,7.44,65535,0
1630222168,62.00,2.80,39,1.42,7.44,65535,0
1630222228,62.80,2.90,39,1.42,7.44,65535,0
1630222289,62.40,2.90,44,1.42,7.44,65535,0
1630222350,62.60,3.00,41,1.41,7.44,65535,0
1630222411,62.30,3.00,40,1.42,7.44,65535,0
1630222471,63.10,3.00,36,1.41,7.44,65535,0
1630222532,62.80,3.00,43,1.42,7.44,65535,0
1630222593,62.20,3.00,41,1.41,7.44,65535,0
1630222653,62.30,3.00,38,1.41,7.44,65535,0
1630222714,62.40,3.10,38,1.42,7.44,65535,0
1630222775,61.80,3.10,44,1.41,7.44,65535,0
1630222836,62.10,3.20,40,1.42,7.44,65535,0
1630222896,61.40,3.20,39,1.41,7.44,65535,0
1630222957,62.00,3.20,41,1.41,7.44,65535,0
1630223018,62.10,3.30,36,1.41,7.44,65535,0
1630223078,61.40,3.30,44,1.41,7.44,65535,0
1630223139,60.90,3.30,43,1.41,7.44,65535,0
1630223200,60.90,3.40,41,1.41,7.44,65535,0
1630223261,60.90,3.50,44,1.41,7.44,65535,0
1630223321,60.10,3.50,40,1.41,7.44,65535,0
1630223382,60.10,3.60,44,1.41,7.44,65535,0
1630223443,59.40,3.60,39,1.41,7.44,65535,0
1630223503,59.80,3.60,42,1.41,7.44,65535,0
1630223564,59.30,3.70,41,1.41,7.44,65535,0
1630223625,59.10,3.70,39,1.41,7.44,65535,0
1630223686,59.30,3.80,42,1.41,7.44,65535,0
1630223746,59.10,3.90,39,1.41,7.44,65535,0
1630223807,59.20,3.90,40,1.41,7.44,65535,0
1630223868,59.10,3.90,41,1.41,7.44,65535,0
1630223928,58.60,4.00,37,1.41,7.44,65535,0
1630223989,59.00,4.00,39,1.41,7.44,65535,0
1630224050,58.90,4.10,40,1.41,7.44,65535,0
1630224110,58.70,4.10,39,1.41,7.44,65535,0
1630224171,58.40,4.10,43,1.41,7.44,65535,0
1630224232,58.60,4.10,45,1.40,7.44,65535,0
1630224293,58.80,4.20,40,1.41,7.44,65535,0
1630224353,58.90,4.20,39,1.40,7.44,65535,0
1630224414,58.80,4.30,40,1.40,7.44,65535,0
1630224475,58.60,4.40,43,1.40,7.44,65535,0
1630224535,58.20,4.40,39,1.40,7.44,65535,0
1630224596,58.40,4.50,40,1.40,7.44,65535,0
1630224657,58.00,4.50,39,1.41,7.44,65535,0
1630224718,58.40,4.60,39,1.40,7.44,65535,0
1630224778,57.60,4.60,39,1.40,7.44,65535,0
1630224839,57.70,4.70,43,1.40,7.44,65535,0
1630224900,57.00,4.70,52,1.40,7.44,65535,0
1630224960,57.20,4.80,40,1.40,7.44,65535,0
1630225021,57.30,4.80,44,1.40,7.44,65535,0
1630225082,57.00,4.80,39,1.40,7.44,65535,0
1630225143,56.80,4.90,41,1.40,7.44,65535,0
1630225203,56.60,4.90,53,1.40,7.44,65535,0
1630225264,56.20,5.00,38,1.40,7.44,65535,0
1630225325,56.90,5.10,39,1.40,7.44,65535,0
1630225385,56.20,5.20,41,1.40,7.44,65535,0
1630225446,55.50,5.30,42,1.40,7.44,65535,0
1630225507,55.60,5.30,43,1.40,7.44,65535,0
1630225568,55.70,5.30,41,1.40,7.44,65535,0
1630225628,55.20,5.40,42,1.40,7.44,65535,0
1630225689,55.10,5.40,43,1.40,7.44,65535,0
1630225750,55.10,5.50,39,1.40,7.44,65535,0
1630225810,54.90,5.50,50,1.40,7.44,65535,0
1630225871,54.60,5.60,43,1.40,7.44,65535,0
1630225932,53.60,5.60,52,1.40,7.44,65535,0
1630225993,53.50,5.60,39,1.40,7.44,65535,0
1630226053,53.50,5.70,37,1.40,7.44,65535,0
1630226114,53.50,5.80,42,1.40,7.44,65535,0
1630226175,54.00,5.90,38,1.40,7.44,65535,0
1630226235,53.00,6.00,39,1.40,7.44,65535,0
1630226296,52.10,6.10,47,1.39,7.44,65535,0
1630226357,51.40,6.20,48,1.40,7.44,65535,0
1630226418,51.50,6.20,38,1.39,7.44,65535,0
1630226478,51.30,6.30,43,1.39,7.44,65535,0
1630226539,50.40,6.50,43,1.36,7.50,65535,0
1630226600,49.90,6.80,46,1.33,7.50,65535,0
1630226660,49.10,7.20,38,1.33,7.50,65535,0
1630226721,48.50,7.70,41,1.33,7.50,65535,0
1630226782,46.10,8.20,38,1.33,7.50,65535,0
1630226843,44.90,8.70,40,1.33,7.50,65535,0
1630226903,44.10,9.10,43,1.33,7.50,65535,0
1630226964,43.40,9.40,41,1.33,7.50,65535,0
1630227025,42.60,9.80,41,1.33,7.56,65535,0
1630227085,42.40,10.20,49,1.33,7.56,65535,0
1630227146,40.40,10.40,41,1.33,7.56,65535,0
1630227207,40.00,10.60,40,1.33,7.56,65535,0
1630227268,40.00,11.00,38,1.33,7.56,65535,0
1630227328,40.20,11.40,37,1.33,7.56,65535,0
1630227389,39.60,11.80,39,1.33,7.56,65535,0
1630227450,38.30,12.10,38,1.32,7.63,65535,0
1630227510,37.00,12.30,40,1.33,7.63,65535,0
1630227571,36.00,12.60,39,1.32,7.63,65535,0
1630227632,36.30,12.60,41,1.32,7.63,65535,0
1630227693,36.00,12.90,41,1.32,7.63,65535,0
1630227753,36.30,13.20,39,1.32,7.69,65535,0
1630227814,36.00,13.50,44,1.32,7.69,65535,0
1630227875,34.30,13.60,41,1.32,7.69,65535,0
1630227936,34.00,13.50,40,1.96,7.75,65535,0
1630227996,34.30,13.80,46,1.32,7.75,65535,0
1630228057,34.10,14.10,42,1.32,7.75,65535,0
1630228118,33.70,14.10,40,1.33,7.75,65535,0
1630228178,33.90,14.40,41,1.32,7.81,65535,0
1630228239,33.40,14.60,39,1.32,7.81,65535,0
1630228300,33.40,14.60,55,1.32,7.81,65535,0
1630228361,33.20,13.70,46,1.32,7.88,65535,0
1630228421,34.20,13.40,38,1.32,7.88,65535,0
1630228482,34.70,13.60,36,1.32,7.88,65535,0
1630228543,34.90,14.20,43,1.32,7.88,65535,0
1630228604,33.20,14.50,39,1.33,7.94,65535,0
1630228664,33.50,14.60,41,1.33,7.94,65535,0
1630228725,33.10,14.50,43,1.33,7.94,65535,0
1630228786,33.50,14.50,41,1.33,7.94,65535,0
1630228846,33.50,14.70,41,1.33,8.00,65535,0
1630228907,32.90,14.90,39,1.34,8.00,65535,0
1630228968,33.20,14.80,39,1.33,8.06,65535,0
1630229029,33.50,15.20,37,1.33,8.06,65535,0
1630229089,32.70,15.70,40,1.34,8.06,65535,0
1630229150,31.40,16.20,39,1.34,8.13,65535,0
1630229211,31.00,16.20,39,1.34,8.13,65535,0
1630229272,31.20,16.40,39,1.33,8.13,65535,0
1630229332,30.30,16.40,47,1.33,8.19,65535,0
1630229393,30.20,16.00,38,1.33,8.19,65535,0
1630229454,31.70,16.10,41,1.33,8.19,65535,0
